representation,config_id,role,seed,record_id,n_beats,confusion_json,Accuracy,Support_N,Predicted_N,TP_N,FP_N,FN_N,Precision_N,Recall_N,F1_N,Support_S,Predicted_S,TP_S,FP_S,FN_S,Precision_S,Recall_S,F1_S,Support_V,Predicted_V,TP_V,FP_V,FN_V,Precision_V,Recall_V,F1_V,Support_F,Predicted_F,TP_F,FP_F,FN_F,Precision_F,Recall_F,F1_F,Macro_F1_present_classes,Rare_Macro_present_classes,Min_Rare_present_classes
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7102,233,3077,"[[2103, 0, 88, 38], [3, 2, 2, 0], [218, 5, 603, 4], [7, 0, 0, 4]]",0.8813779655508612,2229,2331,2103,228,126,0.9021879021879022,0.9434724091520862,0.9223684210526316,7,7,2,5,5,0.2857142857142857,0.2857142857142857,0.2857142857142857,830,693,603,90,227,0.8701298701298701,0.7265060240963855,0.7918581746552856,11,46,4,42,7,0.08695652173913043,0.36363636363636365,0.14035087719298245,0.5350729396537963,0.21303258145363407,0.14035087719298245
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7102,234,2753,"[[2699, 1, 0, 0], [34, 16, 0, 0], [0, 0, 3, 0], [0, 0, 0, 0]]",0.987286596440247,2700,2733,2699,34,1,0.9875594584705452,0.9996296296296296,0.9935578869869317,50,17,16,1,34,0.9411764705882353,0.32,0.47761194029850745,3,3,3,0,0,1.0,1.0,1.0,0,0,0,0,0,,,,0.823723275761813,0.47761194029850745,0.47761194029850745
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7103,100,2272,"[[2238, 0, 0, 0], [4, 29, 0, 0], [0, 0, 1, 0], [0, 0, 0, 0]]",0.9982394366197183,2238,2242,2238,4,0,0.9982158786797503,1.0,0.9991071428571429,33,29,29,0,4,1.0,0.8787878787878788,0.9354838709677419,1,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,,,,0.9781970046082948,0.9354838709677419,0.9354838709677419
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7103,103,2084,"[[2082, 0, 0, 0], [1, 1, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.9995201535508638,2082,2083,2082,1,0,0.99951992318771,1.0,0.9997599039615847,2,1,1,0,1,1.0,0.5,0.6666666666666666,0,0,0,0,0,,,,0,0,0,0,0,,,,0.8332132853141256,0.6666666666666666,0.6666666666666666
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7103,105,2567,"[[2498, 0, 25, 3], [0, 0, 0, 0], [5, 6, 30, 0], [0, 0, 0, 0]]",0.9848071679002727,2526,2503,2498,5,28,0.9980023971234518,0.9889152810768013,0.9934380592563133,0,6,0,6,0,0.0,,,41,55,30,25,11,0.5454545454545454,0.7317073170731707,0.625,0,3,0,3,0,0.0,,,0.8092190296281567,,
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7103,111,2124,"[[2107, 0, 16, 0], [0, 0, 0, 0], [0, 0, 1, 0], [0, 0, 0, 0]]",0.992467043314501,2123,2107,2107,0,16,1.0,0.9924634950541686,0.9962174940898345,0,0,0,0,0,,,,1,17,1,16,0,0.058823529411764705,1.0,0.1111111111111111,0,0,0,0,0,,,,0.5536643026004728,,
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7103,113,1794,"[[1753, 0, 35, 0], [0, 0, 6, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.9771460423634337,1788,1753,1753,0,35,1.0,0.9804250559284117,0.9901157865009884,6,0,0,0,6,,0.0,0.0,0,41,0,41,0,0.0,,,0,0,0,0,0,,,,0.4950578932504942,0.0,0.0
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7103,117,1534,"[[1533, 0, 0, 0], [0, 0, 1, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.999348109517601,1533,1533,1533,0,0,1.0,1.0,1.0,1,0,0,0,1,,0.0,0.0,0,1,0,1,0,0.0,,,0,0,0,0,0,,,,0.5,0.0,0.0
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7103,121,1863,"[[1859, 0, 1, 1], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 0]]",0.9989264626945786,1861,1859,1859,0,2,1.0,0.99892530897367,0.9994623655913979,1,1,1,0,0,1.0,1.0,1.0,1,2,1,1,0,0.5,1.0,0.6666666666666666,0,1,0,1,0,0.0,,,0.8887096774193548,1.0,1.0
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7103,123,1518,"[[1511, 4, 0, 0], [0, 0, 0, 0], [0, 0, 3, 0], [0, 0, 0, 0]]",0.997364953886693,1515,1511,1511,0,4,1.0,0.9973597359735974,0.998678122934567,0,4,0,4,0,0.0,,,3,3,3,0,0,1.0,1.0,1.0,0,0,0,0,0,,,,0.9993390614672835,,
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7103,200,2600,"[[1722, 17, 1, 2], [6, 20, 4, 0], [49, 277, 499, 1], [1, 1, 0, 0]]",0.8619230769230769,1742,1778,1722,56,20,0.968503937007874,0.9885189437428243,0.9784090909090909,30,315,20,295,10,0.06349206349206349,0.6666666666666666,0.11594202898550725,826,504,499,5,327,0.9900793650793651,0.6041162227602905,0.750375939849624,2,3,0,3,2,0.0,0.0,0.0,0.46118176493605556,0.057971014492753624,0.0
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7103,202,2136,"[[1996, 41, 20, 4], [13, 23, 19, 0], [1, 0, 18, 0], [1, 0, 0, 0]]",0.9536516853932584,2061,2011,1996,15,65,0.9925410243659871,0.9684619116933527,0.9803536345776032,55,64,23,41,32,0.359375,0.41818181818181815,0.3865546218487395,19,57,18,39,1,0.3157894736842105,0.9473684210526315,0.47368421052631576,1,4,0,4,1,0.0,0.0,0.0,0.4601481167381646,0.19327731092436976,0.0
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7103,210,2648,"[[2228, 110, 40, 43], [10, 4, 8, 0], [22, 9, 163, 1], [8, 0, 2, 0]]",0.9044561933534743,2421,2268,2228,40,193,0.982363315696649,0.9202808756712102,0.9503092343783323,22,123,4,119,18,0.032520325203252036,0.18181818181818182,0.05517241379310345,195,213,163,50,32,0.7652582159624414,0.8358974358974359,0.7990196078431373,10,44,0,44,10,0.0,0.0,0.0,0.45112531400364325,0.027586206896551724,0.0
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7103,212,2747,"[[2744, 3, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.9989078995267565,2747,2744,2744,0,3,1.0,0.9989078995267565,0.9994536514296121,0,3,0,3,0,0.0,,,0,0,0,0,0,,,,0,0,0,0,0,,,,0.9994536514296121,,
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7103,213,3250,"[[2629, 7, 4, 0], [5, 2, 21, 0], [91, 0, 128, 1], [318, 0, 44, 0]]",0.8489230769230769,2640,3043,2629,414,11,0.8639500492934604,0.9958333333333333,0.9252155551645258,28,9,2,7,26,0.2222222222222222,0.07142857142857142,0.10810810810810811,220,197,128,69,92,0.649746192893401,0.5818181818181818,0.6139088729016786,362,1,0,1,362,0.0,0.0,0.0,0.41180813404357813,0.05405405405405406,0.0
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7103,214,2258,"[[832, 0, 1169, 0], [0, 0, 0, 0], [1, 43, 212, 0], [0, 1, 0, 0]]",0.46235606731620904,2001,833,832,1,1169,0.9987995198079231,0.41579210394802596,0.5871559633027523,0,44,0,44,0,0.0,,,256,1381,212,1169,44,0.15351194786386677,0.828125,0.259010384850336,1,0,0,0,1,,0.0,0.0,0.2820554493843628,0.0,0.0
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7103,219,2154,"[[1356, 28, 642, 56], [4, 0, 3, 0], [1, 6, 57, 0], [0, 1, 0, 0]]",0.6559888579387186,2082,1361,1356,5,726,0.9963262307127112,0.6512968299711815,0.787685158292187,7,35,0,35,7,0.0,0.0,0.0,64,702,57,645,7,0.0811965811965812,0.890625,0.14882506527415143,1,56,0,56,1,0.0,0.0,0.0,0.2341275558915846,0.0,0.0
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7103,221,2427,"[[1758, 273, 0, 0], [0, 0, 0, 0], [0, 0, 396, 0], [0, 0, 0, 0]]",0.8875154511742892,2031,1758,1758,0,273,1.0,0.8655834564254062,0.9279493269992082,0,273,0,273,0,0.0,,,396,396,396,0,0,1.0,1.0,1.0,0,0,0,0,0,,,,0.963974663499604,,
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7103,222,2483,"[[1966, 67, 194, 47], [71, 79, 59, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.8236004832863472,2274,2037,1966,71,308,0.9651448208149239,0.8645558487247141,0.9120853630248202,209,146,79,67,130,0.541095890410959,0.37799043062200954,0.4450704225352113,0,253,0,253,0,0.0,,,0,47,0,47,0,0.0,,,0.6785778927800158,0.4450704225352113,0.4450704225352113
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7103,228,2053,"[[1687, 0, 1, 0], [3, 0, 0, 0], [28, 29, 305, 0], [0, 0, 0, 0]]",0.9702873843156357,1688,1718,1687,31,1,0.9819557625145519,0.9994075829383886,0.9906048150322959,3,29,0,29,3,0.0,0.0,0.0,362,306,305,1,57,0.9967320261437909,0.8425414364640884,0.9131736526946108,0,0,0,0,0,,,,0.6345928225756355,0.0,0.0
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7103,231,1571,"[[1564, 4, 0, 0], [1, 0, 0, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",0.9961807765754297,1568,1565,1564,1,4,0.9993610223642172,0.9974489795918368,0.998404085541015,1,5,0,5,1,0.0,0.0,0.0,2,1,1,0,1,1.0,0.5,0.6666666666666666,0,0,0,0,0,,,,0.5550235840692271,0.0,0.0
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7103,232,1780,"[[397, 0, 1, 0], [102, 3, 1277, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.2247191011235955,398,499,397,102,1,0.7955911823647295,0.9974874371859297,0.8851727982162765,1382,3,3,0,1379,1.0,0.002170767004341534,0.004332129963898917,0,1278,0,1278,0,0.0,,,0,0,0,0,0,,,,0.4447524640900877,0.004332129963898917,0.004332129963898917
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7103,233,3077,"[[1020, 0, 1145, 64], [1, 1, 5, 0], [171, 65, 592, 2], [6, 0, 3, 2]]",0.5248618784530387,2229,1198,1020,178,1209,0.8514190317195326,0.4576043068640646,0.5952728333819667,7,66,1,65,6,0.015151515151515152,0.14285714285714285,0.0273972602739726,830,1745,592,1153,238,0.33925501432664756,0.7132530120481928,0.45980582524271846,11,68,2,66,9,0.029411764705882353,0.18181818181818182,0.05063291139240506,0.2832772075727657,0.03901508583318883,0.0273972602739726
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7103,234,2753,"[[2697, 1, 0, 2], [35, 15, 0, 0], [0, 0, 3, 0], [0, 0, 0, 0]]",0.9861968761351253,2700,2732,2697,35,3,0.9871888726207906,0.9988888888888889,0.9930044182621502,50,16,15,1,35,0.9375,0.3,0.45454545454545453,3,3,3,0,0,1.0,1.0,1.0,0,2,0,2,0,0.0,,,0.815849957602535,0.45454545454545453,0.45454545454545453
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7104,100,2272,"[[2238, 0, 0, 0], [3, 30, 0, 0], [0, 0, 1, 0], [0, 0, 0, 0]]",0.9986795774647887,2238,2241,2238,3,0,0.998661311914324,1.0,0.999330207635633,33,30,30,0,3,1.0,0.9090909090909091,0.9523809523809523,1,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,,,,0.9839037200055284,0.9523809523809523,0.9523809523809523
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7104,103,2084,"[[2082, 0, 0, 0], [1, 1, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.9995201535508638,2082,2083,2082,1,0,0.99951992318771,1.0,0.9997599039615847,2,1,1,0,1,1.0,0.5,0.6666666666666666,0,0,0,0,0,,,,0,0,0,0,0,,,,0.8332132853141256,0.6666666666666666,0.6666666666666666
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7104,105,2567,"[[2497, 0, 11, 18], [0, 0, 0, 0], [10, 12, 19, 0], [0, 0, 0, 0]]",0.9801324503311258,2526,2507,2497,10,29,0.9960111687275628,0.9885193982581156,0.9922511424597655,0,12,0,12,0,0.0,,,41,30,19,11,22,0.6333333333333333,0.4634146341463415,0.5352112676056338,0,18,0,18,0,0.0,,,0.7637312050326996,,
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7104,111,2124,"[[2110, 0, 13, 0], [0, 0, 0, 0], [0, 0, 1, 0], [0, 0, 0, 0]]",0.993879472693032,2123,2110,2110,0,13,1.0,0.993876589731512,0.9969288920387432,0,0,0,0,0,,,,1,14,1,13,0,0.07142857142857142,1.0,0.13333333333333333,0,0,0,0,0,,,,0.5651311126860383,,
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7104,113,1794,"[[1786, 0, 2, 0], [0, 0, 6, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.9955406911928651,1788,1786,1786,0,2,1.0,0.9988814317673378,0.9994404029099049,6,0,0,0,6,,0.0,0.0,0,8,0,8,0,0.0,,,0,0,0,0,0,,,,0.49972020145495244,0.0,0.0
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7104,117,1534,"[[1532, 0, 1, 0], [0, 0, 1, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.9986962190352021,1533,1532,1532,0,1,1.0,0.9993476842791911,0.999673735725938,1,0,0,0,1,,0.0,0.0,0,2,0,2,0,0.0,,,0,0,0,0,0,,,,0.499836867862969,0.0,0.0
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7104,121,1863,"[[1861, 0, 0, 0], [1, 0, 0, 0], [0, 0, 1, 0], [0, 0, 0, 0]]",0.9994632313472893,1861,1862,1861,1,0,0.9994629430719656,1.0,0.9997313994090787,1,0,0,0,1,,0.0,0.0,1,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,,,,0.6665771331363596,0.0,0.0
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7104,123,1518,"[[1512, 3, 0, 0], [0, 0, 0, 0], [0, 0, 3, 0], [0, 0, 0, 0]]",0.9980237154150198,1515,1512,1512,0,3,1.0,0.998019801980198,0.9990089197224975,0,3,0,3,0,0.0,,,3,3,3,0,0,1.0,1.0,1.0,0,0,0,0,0,,,,0.9995044598612488,,
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7104,200,2600,"[[1735, 4, 0, 3], [11, 19, 0, 0], [19, 27, 779, 1], [1, 1, 0, 0]]",0.9742307692307692,1742,1766,1735,31,7,0.9824462061155153,0.9959816303099885,0.9891676168757126,30,51,19,32,11,0.37254901960784315,0.6333333333333333,0.4691358024691358,826,779,779,0,47,1.0,0.9430992736077481,0.9707165109034268,2,4,0,4,2,0.0,0.0,0.0,0.6072549825620688,0.2345679012345679,0.0
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7104,202,2136,"[[2047, 1, 4, 9], [29, 14, 12, 0], [1, 0, 18, 0], [0, 0, 1, 0]]",0.973314606741573,2061,2077,2047,30,14,0.9855560905151661,0.9932071809801067,0.9893668438859352,55,15,14,1,41,0.9333333333333333,0.2545454545454545,0.4,19,35,18,17,1,0.5142857142857142,0.9473684210526315,0.6666666666666666,1,9,0,9,1,0.0,0.0,0.0,0.5140083776381504,0.2,0.0
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7104,210,2648,"[[2353, 0, 14, 54], [12, 6, 4, 0], [34, 25, 136, 0], [9, 0, 1, 0]]",0.9422205438066465,2421,2408,2353,55,68,0.9771594684385382,0.9719124328789757,0.9745288879685235,22,31,6,25,16,0.1935483870967742,0.2727272727272727,0.22641509433962265,195,155,136,19,59,0.8774193548387097,0.6974358974358974,0.7771428571428571,10,54,0,54,10,0.0,0.0,0.0,0.49452170986275085,0.11320754716981132,0.0
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7104,212,2747,"[[2745, 1, 0, 1], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.9992719330178377,2747,2745,2745,0,2,1.0,0.9992719330178377,0.9996358339402768,0,1,0,1,0,0.0,,,0,0,0,0,0,,,,0,1,0,1,0,0.0,,,0.9996358339402768,,
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7104,213,3250,"[[2639, 0, 1, 0], [27, 0, 1, 0], [83, 0, 96, 41], [354, 1, 2, 5]]",0.8430769230769231,2640,3103,2639,464,1,0.8504672897196262,0.9996212121212121,0.9190318648789831,28,1,0,1,28,0.0,0.0,0.0,220,100,96,4,124,0.96,0.43636363636363634,0.6,362,46,5,41,357,0.10869565217391304,0.013812154696132596,0.024509803921568627,0.3858854172001379,0.012254901960784314,0.0
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7104,214,2258,"[[1482, 0, 494, 25], [0, 0, 0, 0], [21, 38, 197, 0], [0, 1, 0, 0]]",0.7435783879539415,2001,1503,1482,21,519,0.9860279441117764,0.7406296851574213,0.8458904109589042,0,39,0,39,0,0.0,,,256,691,197,494,59,0.28509406657018815,0.76953125,0.4160506863780359,1,25,0,25,1,0.0,0.0,0.0,0.42064703244564666,0.0,0.0
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7104,219,2154,"[[1991, 62, 21, 8], [7, 0, 0, 0], [0, 7, 57, 0], [0, 1, 0, 0]]",0.9507892293407614,2082,1998,1991,7,91,0.9964964964964965,0.9562920268972143,0.9759803921568627,7,70,0,70,7,0.0,0.0,0.0,64,78,57,21,7,0.7307692307692307,0.890625,0.8028169014084507,1,8,0,8,1,0.0,0.0,0.0,0.44469932339132834,0.0,0.0
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7104,221,2427,"[[1961, 66, 0, 4], [0, 0, 0, 0], [0, 0, 396, 0], [0, 0, 0, 0]]",0.9711578079934075,2031,1961,1961,0,70,1.0,0.965534219596258,0.9824649298597194,0,66,0,66,0,0.0,,,396,396,396,0,0,1.0,1.0,1.0,0,4,0,4,0,0.0,,,0.9912324649298597,,
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7104,222,2483,"[[2136, 39, 72, 27], [83, 93, 32, 1], [0, 0, 0, 0], [0, 0, 0, 0]]",0.8977043898509867,2274,2219,2136,83,138,0.9625957638575935,0.9393139841688655,0.9508123748052526,209,132,93,39,116,0.7045454545454546,0.4449760765550239,0.5454545454545454,0,104,0,104,0,0.0,,,0,28,0,28,0,0.0,,,0.748133460129899,0.5454545454545454,0.5454545454545454
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7104,228,2053,"[[1688, 0, 0, 0], [3, 0, 0, 0], [48, 6, 308, 0], [0, 0, 0, 0]]",0.9722357525572333,1688,1739,1688,51,0,0.9706728004600345,1.0,0.9851181791654509,3,6,0,6,3,0.0,0.0,0.0,362,308,308,0,54,1.0,0.850828729281768,0.9194029850746268,0,0,0,0,0,,,,0.6348403880800259,0.0,0.0
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7104,231,1571,"[[1552, 15, 1, 0], [1, 0, 0, 0], [0, 1, 1, 0], [0, 0, 0, 0]]",0.988542329726289,1568,1553,1552,1,16,0.9993560849967804,0.9897959183673469,0.9945530278756809,1,16,0,16,1,0.0,0.0,0.0,2,2,1,1,1,0.5,0.5,0.5,0,0,0,0,0,,,,0.498184342625227,0.0,0.0
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7104,232,1780,"[[397, 0, 1, 0], [87, 0, 1295, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.22303370786516855,398,484,397,87,1,0.8202479338842975,0.9974874371859297,0.9002267573696145,1382,0,0,0,1382,,0.0,0.0,0,1296,0,1296,0,0.0,,,0,0,0,0,0,,,,0.4501133786848073,0.0,0.0
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7104,233,3077,"[[1735, 0, 12, 482], [4, 0, 3, 0], [83, 22, 721, 4], [6, 0, 0, 5]]",0.7998050048748782,2229,1828,1735,93,494,0.9491247264770241,0.7783759533423059,0.855311806753759,7,22,0,22,7,0.0,0.0,0.0,830,736,721,15,109,0.9796195652173914,0.8686746987951808,0.9208173690932312,11,491,5,486,6,0.010183299389002037,0.45454545454545453,0.0199203187250996,0.44901237364302243,0.0099601593625498,0.0
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7104,234,2753,"[[2635, 0, 0, 65], [34, 0, 0, 16], [0, 0, 3, 0], [0, 0, 0, 0]]",0.9582273883036687,2700,2669,2635,34,65,0.9872611464968153,0.975925925925926,0.9815608120692867,50,0,0,0,50,,0.0,0.0,3,3,3,0,0,1.0,1.0,1.0,0,81,0,81,0,0.0,,,0.6605202706897623,0.0,0.0
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7105,100,2272,"[[2238, 0, 0, 0], [6, 20, 7, 0], [0, 0, 1, 0], [0, 0, 0, 0]]",0.9942781690140845,2238,2244,2238,6,0,0.9973262032085561,1.0,0.998661311914324,33,20,20,0,13,1.0,0.6060606060606061,0.7547169811320755,1,8,1,7,0,0.125,1.0,0.2222222222222222,0,0,0,0,0,,,,0.6585335050895406,0.7547169811320755,0.7547169811320755
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7105,103,2084,"[[2082, 0, 0, 0], [1, 1, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.9995201535508638,2082,2083,2082,1,0,0.99951992318771,1.0,0.9997599039615847,2,1,1,0,1,1.0,0.5,0.6666666666666666,0,0,0,0,0,,,,0,0,0,0,0,,,,0.8332132853141256,0.6666666666666666,0.6666666666666666
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7105,105,2567,"[[2507, 3, 11, 5], [0, 0, 0, 0], [10, 16, 15, 0], [0, 0, 0, 0]]",0.9824698091156993,2526,2517,2507,10,19,0.9960270162892332,0.9924782264449723,0.9942494546896689,0,19,0,19,0,0.0,,,41,26,15,11,26,0.5769230769230769,0.36585365853658536,0.44776119402985076,0,5,0,5,0,0.0,,,0.7210053243597598,,
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7105,111,2124,"[[2117, 0, 6, 0], [0, 0, 0, 0], [0, 0, 1, 0], [0, 0, 0, 0]]",0.9971751412429378,2123,2117,2117,0,6,1.0,0.9971738106453132,0.9985849056603774,0,0,0,0,0,,,,1,7,1,6,0,0.14285714285714285,1.0,0.25,0,0,0,0,0,,,,0.6242924528301887,,
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7105,113,1794,"[[1775, 1, 12, 0], [0, 1, 5, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.9899665551839465,1788,1775,1775,0,13,1.0,0.9927293064876958,0.9963513892786977,6,2,1,1,5,0.5,0.16666666666666666,0.25,0,17,0,17,0,0.0,,,0,0,0,0,0,,,,0.6231756946393489,0.25,0.25
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7105,117,1534,"[[1532, 0, 1, 0], [0, 0, 1, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.9986962190352021,1533,1532,1532,0,1,1.0,0.9993476842791911,0.999673735725938,1,0,0,0,1,,0.0,0.0,0,2,0,2,0,0.0,,,0,0,0,0,0,,,,0.499836867862969,0.0,0.0
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7105,121,1863,"[[1859, 2, 0, 0], [1, 0, 0, 0], [0, 0, 1, 0], [0, 0, 0, 0]]",0.998389694041868,1861,1860,1859,1,2,0.9994623655913979,0.99892530897367,0.999193765116904,1,2,0,2,1,0.0,0.0,0.0,1,1,1,0,0,1.0,1.0,1.0,0,0,0,0,0,,,,0.6663979217056347,0.0,0.0
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7105,123,1518,"[[1510, 5, 0, 0], [0, 0, 0, 0], [0, 0, 3, 0], [0, 0, 0, 0]]",0.9967061923583662,1515,1510,1510,0,5,1.0,0.9966996699669967,0.9983471074380166,0,5,0,5,0,0.0,,,3,3,3,0,0,1.0,1.0,1.0,0,0,0,0,0,,,,0.9991735537190083,,
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7105,200,2600,"[[1706, 27, 0, 9], [10, 20, 0, 0], [54, 20, 751, 1], [1, 1, 0, 0]]",0.9526923076923077,1742,1771,1706,65,36,0.9632975719932242,0.9793340987370838,0.9712496441787646,30,68,20,48,10,0.29411764705882354,0.6666666666666666,0.40816326530612246,826,751,751,0,75,1.0,0.9092009685230025,0.9524413443246671,2,10,0,10,2,0.0,0.0,0.0,0.5829635634523885,0.20408163265306123,0.0
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7105,202,2136,"[[1746, 177, 34, 104], [17, 20, 18, 0], [1, 0, 18, 0], [1, 0, 0, 0]]",0.8352059925093633,2061,1765,1746,19,315,0.9892351274787535,0.8471615720524017,0.9127025614218505,55,197,20,177,35,0.10152284263959391,0.36363636363636365,0.15873015873015872,19,70,18,52,1,0.2571428571428571,0.9473684210526315,0.4044943820224719,1,104,0,104,1,0.0,0.0,0.0,0.3689817755436203,0.07936507936507936,0.0
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7105,210,2648,"[[2119, 80, 37, 185], [13, 2, 7, 0], [29, 7, 158, 1], [8, 0, 2, 0]]",0.8606495468277946,2421,2169,2119,50,302,0.9769479022591055,0.8752581577860389,0.9233115468409586,22,89,2,87,20,0.02247191011235955,0.09090909090909091,0.036036036036036036,195,204,158,46,37,0.7745098039215687,0.8102564102564103,0.7919799498746867,10,186,0,186,10,0.0,0.0,0.0,0.4378318831879203,0.018018018018018018,0.0
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7105,212,2747,"[[2747, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1.0,2747,2747,2747,0,0,1.0,1.0,1.0,0,0,0,0,0,,,,0,0,0,0,0,,,,0,0,0,0,0,,,,1.0,,
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7105,213,3250,"[[2428, 205, 6, 1], [14, 2, 12, 0], [117, 1, 82, 20], [356, 1, 3, 2]]",0.7735384615384615,2640,2915,2428,487,212,0.8329331046312178,0.9196969696969697,0.8741674167416742,28,209,2,207,26,0.009569377990430622,0.07142857142857142,0.016877637130801686,220,103,82,21,138,0.7961165048543689,0.37272727272727274,0.5077399380804953,362,23,2,21,360,0.08695652173913043,0.0055248618784530384,0.01038961038961039,0.35229365058564543,0.013633623760206038,0.01038961038961039
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7105,214,2258,"[[1825, 6, 137, 33], [0, 0, 0, 0], [5, 50, 201, 0], [0, 1, 0, 0]]",0.8972542072630647,2001,1830,1825,5,176,0.9972677595628415,0.9120439780109945,0.9527538501696685,0,57,0,57,0,0.0,,,256,338,201,137,55,0.5946745562130178,0.78515625,0.6767676767676768,1,33,0,33,1,0.0,0.0,0.0,0.5431738423124485,0.0,0.0
RAW_1D,FOCAL_A025_G3,selected_on_DS1,7105,219,2154,"[[1402, 24, 547, 109], [3, 0, 4, 0], [2, 5, 57, 0], [0, 1, 0, 0]]",0.6773444753946146,2082,1407,1402,5,680,0.9964463397299218,0.6733909702209414,0.8036686729721984,7,30,0,30,7,0.0,0.0,0.0,64,608,57,551,7,0.09375,0.890625,0.16964285714285715,1,109,0,109,1,0.0,0.0,0.0,0.24332788252876386,0.0,0.0
